6.08047e+08	571412	9.79536e+17	0.4	
7.07498e+08	664869	1.32615e+18	0.41	
7.0333e+08	678683	1.38183e+18	0.42	
7.53248e+08	767029	1.765e+18	0.43	
7.45762e+08	740023	1.6429e+18	0.44	
7.45545e+08	693737	1.44381e+18	0.45	
6.24937e+08	655094	1.28744e+18	0.46	
7.45604e+08	727692	1.58861e+18	0.47	
6.70266e+08	692685	1.43944e+18	0.48	
6.29656e+08	628633	1.18554e+18	0.49	
6.61139e+08	651142	1.27196e+18	0.5	
5.95634e+08	606805	1.10464e+18	0.51	
7.42033e+08	707598	1.50208e+18	0.52	
7.19729e+08	701185	1.47498e+18	0.53	
7.61917e+08	746610	1.67228e+18	0.54	
6.96503e+08	680034	1.38734e+18	0.55	
7.37746e+08	725860	1.58062e+18	0.56	
7.09983e+08	735962	1.62492e+18	0.57	
6.78615e+08	701353	1.47569e+18	0.58	
6.91378e+08	661163	1.31141e+18	0.59	
