0	0	1.31484
0	0.06	1.30913
0	0.12	1.2629
0	0.18	1.25558
0	0.24	1.21703
0	0.3	1.1542
0	0.36	1.12037
0	0.42	1.09182
0	0.48	1.06335
0	0.54	1.02515
0	0.6	0.969908
0	0.66	0.910382
0	0.72	0.85157
0	0.78	0.817657
0	0.84	0.781691
0	0.9	0.734749
0	0.96	0.71333
0	1.02	0.665763
0	1.08	0.634795
0	1.14	0.584729
0	1.2	0.58223
0	1.26	0.538857
0	1.32	0.510031
0	1.38	0.491201
0	1.44	0.456931
0	1.5	0.437119
0	1.56	0.394996
0	1.62	0.367241
0	1.68	0.35314
0	1.74	0.321994
0	1.8	0.304056
0	1.86	0.291204
0	1.92	0.265948
0	1.98	0.252294
0	2.04	0.227216
0	2.1	0.20785
0	2.16	0.195267
0	2.22	0.185004
0	2.28	0.175901
0	2.34	0.17001
0	2.4	0.156088
0	2.46	0.14886
0	2.52	0.137526
0	2.58	0.130564
0	2.64	0.125567
0	2.7	0.120123
0	2.76	0.107896
0	2.82	0.10156
0	2.88	0.0979903
0	2.94	0.083622
0	3	0.0814801
0	3.06	0.0710385
0	3.12	0.0700568
0	3.18	0.0576519
0	3.24	0.0652376
0	3.3	0.0540821
0	3.36	0.0540821
0	3.42	0.0469425
0	3.48	0.0414986
0	3.54	0.0386428
0	3.6	0.0360547
0	3.66	0.031771
0	3.72	0.0294506
0	3.78	0.0287367
0	3.84	0.024096
0	3.9	0.0223111
0	3.96	0.0217756
0	4.02	0.0168672
0	4.08	0.0157963
0	4.14	0.0157963
0	4.2	0.0123157
0	4.26	0.0110663
0	4.32	0.0129404
0	4.38	0.0112448
0	4.44	0.00883519
0	4.5	0.00838897
0	4.56	0.00812124
0	4.62	0.00803199
0	4.68	0.00883519
0	4.74	0.00678257
0	4.8	0.00606862
0	4.86	0.00553315
0	4.92	0.00517617
0	4.98	0.00526542
0	5.04	0.00419448
0	5.1	0.00356977
0	5.16	0.00303431
0	5.22	0.00508693
0	5.28	0.00383751
0	5.34	0.00285582
0	5.4	0.00214186
0	5.46	0.00178489
0	5.52	0.00178489
0	5.58	0.000892444
0	5.64	0.00142791
0	5.7	0.0016064
0	5.76	0.000803199
0	5.82	0.00142791
0	5.88	0.00187413
0	5.94	0.00107093
0.06	0	1.27789
0.06	0.06	1.30948
0.06	0.12	1.25406
0.06	0.18	1.22095
0.06	0.24	1.20078
0.06	0.3	1.13733
0.06	0.36	1.10217
0.06	0.42	1.05353
0.06	0.48	1.04657
0.06	0.54	0.985168
0.06	0.6	0.965178
0.06	0.66	0.909846
0.06	0.72	0.859512
0.06	0.78	0.794453
0.06	0.84	0.750188
0.06	0.9	0.725646
0.06	0.96	0.702621
0.06	1.02	0.662104
0.06	1.08	0.610699
0.06	1.14	0.593296
0.06	1.2	0.566255
0.06	1.26	0.533324
0.06	1.32	0.5078
0.06	1.38	0.471121
0.06	1.44	0.449613
0.06	1.5	0.416771
0.06	1.56	0.411863
0.06	1.62	0.36492
0.06	1.68	0.339129
0.06	1.74	0.328598
0.06	1.8	0.308518
0.06	1.86	0.280406
0.06	1.92	0.263806
0.06	1.98	0.247296
0.06	2.04	0.226413
0.06	2.1	0.207582
0.06	2.16	0.192143
0.06	2.22	0.195177
0.06	2.28	0.174205
0.06	2.34	0.157784
0.06	2.4	0.153233
0.06	2.46	0.151537
0.06	2.52	0.138061
0.06	2.58	0.124496
0.06	2.64	0.119587
0.06	2.7	0.115214
0.06	2.76	0.114679
0.06	2.82	0.0961162
0.06	2.88	0.0931711
0.06	2.94	0.0859423
0.06	3	0.0816586
0.06	3.06	0.0710385
0.06	3.12	0.0713062
0.06	3.18	0.0619356
0.06	3.24	0.062828
0.06	3.3	0.0572056
0.06	3.36	0.0503338
0.06	3.42	0.0481027
0.06	3.48	0.0446222
0.06	3.54	0.0402492
0.06	3.6	0.039803
0.06	3.66	0.0328419
0.06	3.72	0.0305216
0.06	3.78	0.0284689
0.06	3.84	0.0255239
0.06	3.9	0.0262378
0.06	3.96	0.0199907
0.06	4.02	0.0168672
0.06	4.08	0.0136544
0.06	4.14	0.0128512
0.06	4.2	0.0138329
0.06	4.26	0.0130297
0.06	4.32	0.0124942
0.06	4.38	0.0104416
0.06	4.44	0.0101739
0.06	4.5	0.00910292
0.06	4.56	0.00740728
0.06	4.62	0.00722879
0.06	4.68	0.00553315
0.06	4.74	0.00535466
0.06	4.8	0.00633635
0.06	4.86	0.00589013
0.06	4.92	0.00606862
0.06	4.98	0.004016
0.06	5.04	0.00508693
0.06	5.1	0.00339129
0.06	5.16	0.00410524
0.06	5.22	0.00223111
0.06	5.28	0.00303431
0.06	5.34	0.00249884
0.06	5.4	0.00249884
0.06	5.46	0.00178489
0.06	5.52	0.00214186
0.06	5.58	0.00142791
0.06	5.64	0.00196338
0.06	5.7	0.00142791
0.06	5.76	0.000892444
0.06	5.82	0.00151715
0.06	5.88	0.00133867
0.06	5.94	0.00133867
0.12	0	1.26977
0.12	0.06	1.24433
0.12	0.12	1.22372
0.12	0.18	1.19909
0.12	0.24	1.17017
0.12	0.3	1.14358
0.12	0.36	1.08432
0.12	0.42	1.05032
0.12	0.48	1.01399
0.12	0.54	0.963125
0.12	0.6	0.931622
0.12	0.66	0.880217
0.12	0.72	0.822208
0.12	0.78	0.786154
0.12	0.84	0.748939
0.12	0.9	0.723415
0.12	0.96	0.671118
0.12	1.02	0.648717
0.12	1.08	0.612216
0.12	1.14	0.581873
0.12	1.2	0.556349
0.12	1.26	0.534395
0.12	1.32	0.495217
