-2.81758	0.00304386	0.463253	1.8	0
-2.82404	0.00283934	0.403093	1.8	0.01
-2.83174	0.00286832	0.411364	1.8	0.02
-2.83215	0.00270547	0.365977	1.8	0.03
-2.84413	0.0043558	0.948651	1.8	0.04
-2.84776	0.00315433	0.497491	1.8	0.05
-2.83327	0.00249049	0.310128	1.8	0.06
-2.84199	0.00237818	0.282787	1.8	0.07
-2.87406	0.00271593	0.368815	1.8	0.08
-2.86116	0.00241313	0.291161	1.8	0.09
-2.86627	0.00234023	0.273835	1.8	0.1
-2.86084	0.00234429	0.274785	1.8	0.11
-2.86179	0.00222588	0.247728	1.8	0.12
-2.866	0.00229008	0.262224	1.8	0.13
-2.87315	0.00250625	0.314064	1.8	0.14
-2.86537	0.00212621	0.226039	1.8	0.15
-2.87569	0.00249921	0.312303	1.8	0.16
-2.86823	0.00201816	0.203649	1.8	0.17
-2.88132	0.00226972	0.257582	1.8	0.18
-2.87478	0.00206009	0.212199	1.8	0.19
-2.87208	0.00190596	0.181635	1.8	0.2
-2.88968	0.00266919	0.356229	1.8	0.21
-2.88224	0.00192318	0.184931	1.8	0.22
-2.88203	0.00223254	0.249212	1.8	0.23
-2.88789	0.00195723	0.191538	1.8	0.24
-2.88698	0.00188333	0.177346	1.8	0.25
-2.89651	0.00789124	3.11358	1.8	0.26
-2.8826	0.00190176	0.180834	1.8	0.27
-2.88232	0.00188372	0.177419	1.8	0.28
-2.88674	0.00193992	0.188164	1.8	0.29
-2.88278	0.00189977	0.180457	1.8	0.3
-2.88998	0.00202513	0.205057	1.8	0.31
-2.89801	0.00197564	0.195158	1.8	0.32
-2.88544	0.001952	0.190516	1.8	0.33
-2.8791	0.00182076	0.165758	1.8	0.34
-2.89467	0.00188888	0.178394	1.8	0.35
-2.88229	0.0017682	0.156327	1.8	0.36
-2.87862	0.00171114	0.1464	1.8	0.37
-2.88795	0.0017889	0.160008	1.8	0.38
-2.89209	0.00188417	0.177505	1.8	0.39
-2.89058	0.00175402	0.15383	1.8	0.4
-2.90166	0.00196809	0.193669	1.8	0.41
-2.88931	0.0018723	0.175276	1.8	0.42
-2.88796	0.00216939	0.235313	1.8	0.43
-2.88123	0.00176575	0.155893	1.8	0.44
-2.89314	0.0018703	0.174901	1.8	0.45
-2.89393	0.00183248	0.167899	1.8	0.46
-2.88453	0.00174792	0.152761	1.8	0.47
-2.89699	0.00392012	0.768368	1.8	0.48
-2.89125	0.00179984	0.161972	1.8	0.49
-2.88812	0.00184995	0.171116	1.8	0.5
-2.88643	0.00202671	0.205377	1.8	0.51
-2.89402	0.00183298	0.167991	1.8	0.52
-2.88089	0.00171649	0.147317	1.8	0.53
-2.88454	0.0017395	0.151292	1.8	0.54
-2.88114	0.0019841	0.196832	1.8	0.55
-2.88696	0.0017214	0.148162	1.8	0.56
-2.88882	0.00212592	0.225976	1.8	0.57
-2.8965	0.00189966	0.180436	1.8	0.58
-2.88693	0.00172194	0.148254	1.8	0.59
-2.82123	0.00300536	0.451611	1.81	0
-2.82261	0.00279813	0.391476	1.81	0.01
-2.83339	0.00272133	0.370281	1.81	0.02
-2.83522	0.00274073	0.37558	1.81	0.03
-2.83318	0.00253371	0.320985	1.81	0.04
-2.84539	0.00257455	0.331414	1.81	0.05
-2.84715	0.00250891	0.314732	1.81	0.06
-2.84171	0.00240402	0.288966	1.81	0.07
-2.8665	0.00254092	0.322815	1.81	0.08
-2.8503	0.00225301	0.253803	1.81	0.09
-2.86527	0.00230257	0.265091	1.81	0.1
-2.87197	0.00237713	0.282538	1.81	0.11
-2.87229	0.00221422	0.245137	1.81	0.12
-2.87595	0.0022222	0.246909	1.81	0.13
-2.87223	0.00211038	0.222685	1.81	0.14
-2.87481	0.00210035	0.220574	1.81	0.15
-2.87137	0.00205617	0.211393	1.81	0.16
-2.8713	0.00194518	0.189186	1.81	0.17
-2.87978	0.00212741	0.226294	1.81	0.18
-2.88264	0.00193582	0.18737	1.81	0.19
-2.8767	0.00197529	0.195088	1.81	0.2
-2.87597	0.00188497	0.177656	1.81	0.21
-2.88924	0.00203792	0.207657	1.81	0.22
-2.88885	0.00254666	0.324274	1.81	0.23
-2.89069	0.00201819	0.203654	1.81	0.24
-2.88104	0.00183425	0.168223	1.81	0.25
-2.88757	0.00208576	0.217519	1.81	0.26
-2.89278	0.00187513	0.175805	1.81	0.27
-2.89966	0.00205711	0.211585	1.81	0.28
-2.89063	0.00199102	0.198207	1.81	0.29
-2.88498	0.00189543	0.179632	1.81	0.3
-2.88874	0.00178683	0.159637	1.81	0.31
-2.88017	0.001752	0.153476	1.81	0.32
-2.8993	0.00183803	0.168917	1.81	0.33
-2.89025	0.00201595	0.203204	1.81	0.34
-2.90947	0.00390086	0.760834	1.81	0.35
-2.89305	0.00197723	0.195471	1.81	0.36
-2.89048	0.00169909	0.144345	1.81	0.37
-2.89173	0.00176142	0.15513	1.81	0.38
-2.89132	0.00185965	0.172914	1.81	0.39
-2.89246	0.00175553	0.154094	1.81	0.4
-2.88093	0.00168237	0.141519	1.81	0.41
-2.8932	0.00185792	0.172593	1.81	0.42
-2.89187	0.00194536	0.189222	1.81	0.43
-2.88647	0.00179671	0.161408	1.81	0.44
-2.88715	0.00158927	0.12629	1.81	0.45
-2.90632	0.00238347	0.284046	1.81	0.46
-2.89045	0.00177258	0.157103	1.81	0.47
-2.88815	0.00168096	0.141281	1.81	0.48
-2.88584	0.00178223	0.158817	1.81	0.49
-2.88894	0.00166638	0.13884	1.81	0.5
-2.88945	0.00177803	0.158069	1.81	0.51
-2.89114	0.00163586	0.133801	1.81	0.52
-2.89071	0.00180317	0.162571	1.81	0.53
-2.88641	0.00166893	0.139267	1.81	0.54
-2.88047	0.00166568	0.138725	1.81	0.55
-2.89091	0.0026621	0.354339	1.81	0.56
-2.88832	0.00323634	0.523694	1.81	0.57
-2.88209	0.00184526	0.17025	1.81	0.58
-2.89672	0.00187219	0.175255	1.81	0.59
-2.81875	0.00283959	0.403162	1.82	0
-2.80019	0.00271158	0.367633	1.82	0.01
-2.82963	0.00276096	0.381144	1.82	0.02
-2.83255	0.00252547	0.3189	1.82	0.03
-2.84403	0.00259529	0.336776	1.82	0.04
-2.83646	0.00241644	0.29196	1.82	0.05
-2.85139	0.002447	0.29939	1.82	0.06
-2.8646	0.00250555	0.313888	1.82	0.07
-2.86145	0.00262744	0.345171	1.82	0.08
-2.86933	0.00233998	0.273774	1.82	0.09
-2.87184	0.00234694	0.275406	1.82	0.1
-2.86285	0.00209811	0.220103	1.82	0.11
-2.86658	0.00214366	0.229765	1.82	0.12
-2.87263	0.00235557	0.277435	1.82	0.13
-2.8623	0.00203491	0.207043	1.82	0.14
-2.87728	0.00199624	0.199249	1.82	0.15
-2.88372	0.00220515	0.243134	1.82	0.16
-2.88001	0.00201956	0.203932	1.82	0.17
-2.87641	0.00201122	0.20225	1.82	0.18
-2.88671	0.00202174	0.204371	1.82	0.19
-2.89096	0.00316456	0.500722	1.82	0.2
-2.88607	0.00202538	0.205107	1.82	0.21
-2.879	0.00189824	0.180166	1.82	0.22
-2.88068	0.00199456	0.198913	1.82	0.23
-2.89174	0.00191109	0.182614	1.82	0.24
-2.88396	0.00223152	0.248983	1.82	0.25
-2.88923	0.00171397	0.146885	1.82	0.26
-2.88759	0.00177525	0.157576	1.82	0.27
-2.88618	0.00211254	0.223142	1.82	0.28
-2.88848	0.00182625	0.166759	1.82	0.29
-2.88426	0.00195509	0.19112	1.82	0.3
-2.89384	0.00186812	0.174493	1.82	0.31
-2.89654	0.00186132	0.173225	1.82	0.32
-2.89395	0.00177963	0.158355	1.82	0.33
-2.88561	0.00164401	0.135139	1.82	0.34
-2.88597	0.00164264	0.134913	1.82	0.35
-2.89272	0.00179085	0.160357	1.82	0.36
-2.90708	0.00233849	0.273427	1.82	0.37
-2.88475	0.00156737	0.122832	1.82	0.38
-2.88073	0.00151324	0.114495	1.82	0.39
-2.89407	0.00173136	0.14988	1.82	0.4
-2.89515	0.00186085	0.173137	1.82	0.41
-2.8895	0.00169588	0.143801	1.82	0.42
-2.88952	0.00218283	0.238237	1.82	0.43
-2.89163	0.00163044	0.132917	1.82	0.44
-2.8946	0.00172889	0.149453	1.82	0.45
-2.89189	0.00168716	0.142326	1.82	0.46
-2.89512	0.00161792	0.130883	1.82	0.47
-2.8882	0.00158458	0.125545	1.82	0.48
-2.8918	0.00167858	0.140881	1.82	0.49
-2.88959	0.00209384	0.219208	1.82	0.5
-2.88242	0.00166682	0.138914	1.82	0.51
-2.88613	0.00167226	0.139823	1.82	0.52
-2.88816	0.00162125	0.131423	1.82	0.53
-2.89393	0.00180308	0.162555	1.82	0.54
-2.89079	0.00163733	0.134042	1.82	0.55
-2.88497	0.00161437	0.13031	1.82	0.56
-2.89023	0.00165695	0.137273	1.82	0.57
-2.88682	0.00182463	0.166464	1.82	0.58
-2.88599	0.00180727	0.163312	1.82	0.59
-2.81309	0.00271843	0.369492	1.83	0
-2.81968	0.00268414	0.360229	1.83	0.01
-2.81459	0.00256338	0.328546	1.83	0.02
-2.84098	0.00264809	0.35062	1.83	0.03
-2.82796	0.0023677	0.2803	1.83	0.04
-2.85056	0.00237052	0.280968	1.83	0.05
-2.86373	0.00240333	0.288799	1.83	0.06
-2.85853	0.00226856	0.257317	1.83	0.07
-2.8478	0.0021637	0.234079	1.83	0.08
-2.86906	0.00226132	0.255679	1.83	0.09
-2.86991	0.00216472	0.234301	1.83	0.1
-2.86647	0.00229648	0.263691	1.83	0.11
-2.86599	0.00203835	0.207744	1.83	0.12
-2.87128	0.00215636	0.232495	1.83	0.13
-2.86818	0.00196625	0.193307	1.83	0.14
-2.88692	0.00257441	0.331379	1.83	0.15
-2.89313	0.00276031	0.380965	1.83	0.16
-2.88876	0.00218475	0.238657	1.83	0.17
-2.87855	0.00197461	0.194954	1.83	0.18
-2.8879	0.00201876	0.203769	1.83	0.19
-2.88586	0.00186737	0.174354	1.83	0.2
-2.88798	0.0018185	0.165347	1.83	0.21
-2.87773	0.00173565	0.150623	1.83	0.22
-2.88498	0.00187227	0.175269	1.83	0.23
-2.88853	0.00187025	0.174891	1.83	0.24
-2.88999	0.00194343	0.188847	1.83	0.25
-2.88644	0.00189278	0.179131	1.83	0.26
-2.88041	0.0015874	0.125993	1.83	0.27
-2.888	0.00266388	0.354812	1.83	0.28
-2.89051	0.00180348	0.162627	1.83	0.29
-2.89752	0.00225829	0.254993	1.83	0.3
-2.88887	0.00183787	0.168888	1.83	0.31
-2.88607	0.00163126	0.13305	1.83	0.32
-2.89999	0.00202429	0.204888	1.83	0.33
-2.89001	0.00166689	0.138926	1.83	0.34
-2.88023	0.00153343	0.11757	1.83	0.35
-2.89176	0.00167106	0.139621	1.83	0.36
-2.89231	0.00169323	0.143351	1.83	0.37
-2.89252	0.00176865	0.156407	1.83	0.38
-2.88229	0.00154102	0.118736	1.83	0.39
-2.88445	0.00158732	0.12598	1.83	0.4
-2.88583	0.00161911	0.131076	1.83	0.41
-2.89302	0.0017795	0.15833	1.83	0.42
-2.88651	0.00168944	0.14271	1.83	0.43
-2.88243	0.00159741	0.127586	1.83	0.44
-2.89177	0.00163451	0.133581	1.83	0.45
-2.89033	0.0016357	0.133776	1.83	0.46
-2.88425	0.00162884	0.132657	1.83	0.47
-2.8863	0.00163069	0.132957	1.83	0.48
-2.88716	0.00159632	0.127411	1.83	0.49
-2.8913	0.00210763	0.222106	1.83	0.5
-2.88895	0.0016789	0.140935	1.83	0.51
-2.887	0.00172475	0.148739	1.83	0.52
-2.88763	0.00162255	0.131633	1.83	0.53
-2.8958	0.00164436	0.135195	1.83	0.54
-2.88944	0.00168486	0.141938	1.83	0.55
-2.8932	0.00176382	0.155553	1.83	0.56
-2.90009	0.00196375	0.192815	1.83	0.57
-2.88454	0.0016161	0.130588	1.83	0.58
-2.88946	0.00163591	0.13381	1.83	0.59
-2.81229	0.00263779	0.347897	1.84	0
-2.82257	0.00265624	0.352779	1.84	0.01
-2.80835	0.00241029	0.290474	1.84	0.02
-2.84941	0.00250983	0.314962	1.84	0.03
-2.84537	0.00234736	0.275505	1.84	0.04
-2.84545	0.00233572	0.272779	1.84	0.05
-2.86523	0.00244919	0.299925	1.84	0.06
-2.8527	0.00223242	0.249186	1.84	0.07
-2.86211	0.00216194	0.233699	1.84	0.08
-2.86883	0.00220772	0.243701	1.84	0.09
-2.86984	0.0021522	0.231598	1.84	0.1
-2.87721	0.00216615	0.234611	1.84	0.11
-2.87464	0.00207954	0.216223	1.84	0.12
-2.88187	0.00321443	0.516628	1.84	0.13
-2.88959	0.00207022	0.214292	1.84	0.14
-2.87654	0.00200006	0.200012	1.84	0.15
-2.87859	0.00212991	0.226827	1.84	0.16
-2.88137	0.00196841	0.193731	1.84	0.17
-2.88235	0.00194354	0.188867	1.84	0.18
-2.87766	0.00186942	0.174736	1.84	0.19
-2.89283	0.00186565	0.174032	1.84	0.2
-2.89855	0.00193944	0.188071	1.84	0.21
-2.89009	0.00200436	0.200872	1.84	0.22
-2.89146	0.00190508	0.181467	1.84	0.23
-2.88087	0.00172324	0.148478	1.84	0.24
-2.8895	0.00172168	0.148208	1.84	0.25
-2.89246	0.00164088	0.134624	1.84	0.26
-2.89048	0.00186028	0.173032	1.84	0.27
-2.8971	0.00217908	0.237421	1.84	0.28
-2.88804	0.0016022	0.128352	1.84	0.29
-2.8859	0.00150654	0.113484	1.84	0.3
-2.88747	0.00154592	0.119493	1.84	0.31
-2.88781	0.00153079	0.117166	1.84	0.32
-2.89188	0.00167544	0.140355	1.84	0.33
-2.88704	0.00199855	0.19971	1.84	0.34
-2.88801	0.00160562	0.128901	1.84	0.35
-2.88522	0.00153664	0.118064	1.84	0.36
-2.89086	0.00161111	0.129784	1.84	0.37
-2.89382	0.00162537	0.132091	1.84	0.38
-2.89183	0.00167257	0.139875	1.84	0.39
-2.8869	0.00160083	0.128133	1.84	0.4
-2.88766	0.00160676	0.129084	1.84	0.41
-2.89005	0.00146332	0.107065	1.84	0.42
-2.88196	0.00144809	0.104848	1.84	0.43
-2.88951	0.00151272	0.114416	1.84	0.44
-2.89229	0.00155332	0.12064	1.84	0.45
-2.87746	0.00144556	0.104483	1.84	0.46
-2.89505	0.00197218	0.194474	1.84	0.47
-2.88826	0.00190817	0.182055	1.84	0.48
-2.88981	0.00156456	0.122392	1.84	0.49
-2.88513	0.00149309	0.111466	1.84	0.5
-2.88138	0.00144524	0.104436	1.84	0.51
-2.88699	0.00163332	0.133387	1.84	0.52
-2.89229	0.00161572	0.130528	1.84	0.53
-2.88311	0.00158961	0.126343	1.84	0.54
-2.88323	0.00146771	0.107709	1.84	0.55
-2.88921	0.00158694	0.125919	1.84	0.56
-2.88475	0.00160636	0.12902	1.84	0.57
-2.88558	0.00179052	0.160299	1.84	0.58
-2.88514	0.00158704	0.125935	1.84	0.59
-2.81531	0.00259996	0.33799	1.85	0
-2.80904	0.00250107	0.312768	1.85	0.01
-2.8181	0.00241228	0.290954	1.85	0.02
-2.84309	0.00248578	0.308955	1.85	0.03
-2.84745	0.00237074	0.281021	1.85	0.04
-2.85598	0.00231308	0.267517	1.85	0.05
-2.85552	0.00220836	0.243842	1.85	0.06
-2.84852	0.00216009	0.233299	1.85	0.07
-2.85665	0.00226273	0.255998	1.85	0.08
-2.85636	0.00200561	0.201124	1.85	0.09
-2.87403	0.00209244	0.218915	1.85	0.1
-2.88269	0.00208211	0.21676	1.85	0.11
-2.89088	0.00248794	0.309491	1.85	0.12
-2.87935	0.00194535	0.18922	1.85	0.13
-2.87841	0.00186362	0.173653	1.85	0.14
-2.88084	0.00210214	0.220949	1.85	0.15
-2.88121	0.00191161	0.182713	1.85	0.16
-2.87916	0.00173744	0.150934	1.85	0.17
-2.8931	0.00228717	0.261558	1.85	0.18
-2.89542	0.00183271	0.167942	1.85	0.19
-2.88164	0.00166375	0.138404	1.85	0.2
-2.88694	0.00170003	0.144505	1.85	0.21
-2.87922	0.00164155	0.134735	1.85	0.22
-2.89336	0.00184065	0.1694	1.85	0.23
-2.89655	0.00178536	0.159376	1.85	0.24
-2.88192	0.00154443	0.119262	1.85	0.25
-2.89108	0.00164956	0.136052	1.85	0.26
-2.88557	0.00151645	0.114981	1.85	0.27
-2.88529	0.00172874	0.149428	1.85	0.28
-2.88682	0.00161232	0.129979	1.85	0.29
-2.89405	0.00176124	0.155098	1.85	0.3
-2.89429	0.00179665	0.161397	1.85	0.31
-2.88766	0.00154664	0.119605	1.85	0.32
-2.89415	0.00181192	0.164154	1.85	0.33
-2.89206	0.00153222	0.117384	1.85	0.34
-2.88982	0.00167966	0.141064	1.85	0.35
-2.89289	0.00174697	0.152595	1.85	0.36
-2.88712	0.00195173	0.190462	1.85	0.37
-2.89162	0.00158004	0.124827	1.85	0.38
-2.89082	0.0015377	0.118226	1.85	0.39
-2.88946	0.00148174	0.109778	1.85	0.4
-2.88971	0.00173354	0.150258	1.85	0.41
-2.8976	0.00163257	0.133264	1.85	0.42
-2.88914	0.00142095	0.100955	1.85	0.43
-2.88394	0.00139531	0.0973438	1.85	0.44
-2.89043	0.00143318	0.1027	1.85	0.45
-2.8861	0.00152229	0.115868	1.85	0.46
-2.88338	0.00144938	0.105036	1.85	0.47
-2.89233	0.00150705	0.113561	1.85	0.48
-2.88377	0.00144195	0.103961	1.85	0.49
-2.8872	0.00154949	0.120046	1.85	0.5
-2.88513	0.00149649	0.111974	1.85	0.51
-2.89093	0.00166227	0.138157	1.85	0.52
-2.89708	0.00148387	0.110094	1.85	0.53
-2.88125	0.00134472	0.0904135	1.85	0.54
-2.88288	0.00177951	0.158333	1.85	0.55
-2.888	0.00148573	0.110369	1.85	0.56
-2.89393	0.0015602	0.121711	1.85	0.57
-2.88147	0.00144521	0.104432	1.85	0.58
-2.8926	0.00141056	0.0994844	1.85	0.59
-2.81887	0.00255133	0.325464	1.86	0
-2.82237	0.00255103	0.325387	1.86	0.01
-2.85708	0.00254467	0.323768	1.86	0.02
-2.84947	0.00242269	0.29347	1.86	0.03
-2.86842	0.00227948	0.2598	1.86	0.04
-2.84997	0.00226406	0.256298	1.86	0.05
-2.86348	0.00351283	0.617	1.86	0.06
-2.86898	0.00212149	0.225035	1.86	0.07
-2.86176	0.00214131	0.22926	1.86	0.08
-2.88068	0.00213044	0.226938	1.86	0.09
-2.87538	0.00210296	0.221122	1.86	0.1
-2.87085	0.00197877	0.195776	1.86	0.11
-2.87531	0.00205693	0.211548	1.86	0.12
-2.87426	0.00183623	0.168586	1.86	0.13
-2.88402	0.00214536	0.23013	1.86	0.14
-2.8772	0.00185228	0.171547	1.86	0.15
-2.87675	0.00175385	0.1538	1.86	0.16
-2.88122	0.00184381	0.169981	1.86	0.17
-2.88023	0.00171166	0.14649	1.86	0.18
-2.88779	0.00178696	0.159662	1.86	0.19
-2.89013	0.00170677	0.145652	1.86	0.2
-2.88566	0.00165089	0.136272	1.86	0.21
-2.88865	0.00176681	0.156081	1.86	0.22
-2.89847	0.00189756	0.180037	1.86	0.23
-2.88673	0.00155567	0.121006	1.86	0.24
-2.889	0.00170401	0.145182	1.86	0.25
-2.88914	0.00201191	0.202388	1.86	0.26
-2.89525	0.00159793	0.127668	1.86	0.27
-2.89066	0.00169056	0.1429	1.86	0.28
-2.88688	0.00156283	0.122121	1.86	0.29
-2.89533	0.00196908	0.193863	1.86	0.3
-2.89187	0.00151561	0.114854	1.86	0.31
-2.8887	0.00149374	0.111563	1.86	0.32
-2.88592	0.00151966	0.115469	1.86	0.33
-2.89008	0.0015473	0.119707	1.86	0.34
-2.89348	0.00150784	0.113679	1.86	0.35
-2.88709	0.00151332	0.114506	1.86	0.36
-2.8966	0.00162872	0.132636	1.86	0.37
-2.89084	0.00149414	0.111622	1.86	0.38
-2.89084	0.00145233	0.105463	1.86	0.39
